YEAR,MONTH,BEGIN_TIME,BEGIN_LAT,BEGIN_LON,STATE,EVENT_TYPE,FLOOD_CAUSE,EVENT_NARRATIVE,temperature_2m_mean,wind_speed_10m_mean,cloud_cover_mean,relative_humidity_2m_mean,dew_point_2m_mean,precipitation_sum,rain_sum,pressure_msl_mean,soil_moisture_0_to_10cm_mean,elevation
2021,6,545,28.1072,-97.837,TEXAS,Normal,,,27.73546,14.224029,29.52379,78.530014,23.931599,0.16042918,0.16042918,1015.73175,0.23024243,42.0
2021,6,800,27.95,-97.15,TEXAS,Normal,,,27.524525,17.893051,29.449623,83.105606,24.251072,0.88651234,0.88651234,1016.0121,0.13253428,3.0
2021,6,740,27.8265,-97.2027,TEXAS,Normal,,,27.379587,17.511944,31.980167,84.62706,24.566439,0.8979972,0.8979972,1016.0819,0.30812982,8.0
2021,6,600,27.74,-97.13,TEXAS,Normal,,,27.942108,16.97533,42.979534,81.34657,24.569319,0.9075301,0.9075301,1015.8226,0.3151415,1.0
2021,6,550,28.29,-96.95,TEXAS,Normal,,,27.659307,16.069136,30.463402,81.9301,24.228182,1.0075731,1.0075731,1016.1484,0.34084827,3.0
2021,6,1440,27.7467,-98.2462,TEXAS,Normal,,,27.814312,17.27323,38.748978,74.79846,23.313122,0.140141,0.140141,1015.5106,0.20328794,99.0
2021,7,715,30.05,-98.02,TEXAS,Normal,,,30.883995,16.323952,68.681076,55.78505,21.202663,0.0,0.140141,1014.8721,0.27472708,316.0
2021,7,719,29.67,-98.69,TEXAS,Normal,,,30.610098,14.53085,60.559597,55.36564,20.679607,0.0,0.140141,1015.0654,0.25020894,395.0
2021,7,721,29.72,-98.74,TEXAS,Normal,,,30.4716,14.791426,64.45595,54.745934,20.221182,0.0,0.140141,1014.8252,0.25285786,450.0
2021,7,723,29.684,-98.6367,TEXAS,Normal,,,30.726585,14.53085,60.559597,55.58185,20.85589,0.0,0.0,1015.0654,0.27039096,362.0
2021,7,750,29.9822,-98.029,TEXAS,Normal,,,31.22084,16.323952,68.681076,56.404816,21.70837,0.0,0.0,1014.8721,0.2609933,244.0
2021,7,820,29.89,-98.43,TEXAS,Normal,,,30.95796,16.237955,67.71086,55.001194,20.87002,0.0,0.0,1015.0088,0.2847599,327.0
2021,7,1330,32.5802,-96.3062,TEXAS,Normal,,,32.641087,11.644079,4.5084324,44.475975,18.497408,0.0,0.0,1011.1919,0.1803208,136.0
2021,6,2150,35.3607,-101.3938,TEXAS,Normal,,,30.436438,21.09124,31.439514,36.5428,13.555548,0.4689177,0.4689177,1010.3352,0.16432966,1057.0
2021,6,1345,36.4012,-100.8291,TEXAS,Normal,,,31.166344,21.418367,20.061176,37.11886,14.596275,0.0,0.0,1009.47064,0.18437223,896.0
2021,8,635,31.4153,-100.4864,TEXAS,Normal,,,26.751013,19.627655,10.723179,70.47914,21.76943,0.17636846,0.17636846,1013.1771,0.18815763,587.0
2021,8,704,31.4295,-100.4718,TEXAS,Normal,,,26.868013,19.627655,10.723179,70.47914,21.881462,0.17636846,0.17636846,1013.1771,0.18815763,569.0
2021,7,824,29.9132,-98.3652,TEXAS,Normal,,,30.938461,16.114004,67.82706,55.001194,20.851921,0.0,0.17636846,1014.93365,0.2847599,330.0
2021,7,831,29.63,-98.63,TEXAS,Normal,,,30.459814,14.53085,60.559597,55.512123,20.583252,0.0,0.17636846,1015.0654,0.2651075,394.0
2021,8,1100,29.79,-100.03,TEXAS,Normal,,,25.738298,13.806638,21.985075,73.82838,20.623793,0.0,0.4689177,1017.6332,0.35755032,484.0
2021,6,2041,35.3516,-101.3833,TEXAS,Normal,,,30.442938,21.09124,31.439514,36.5428,13.561292,0.4689177,0.4689177,1010.3352,0.16432966,1056.0
2021,6,2346,35.2032,-101.9755,TEXAS,Normal,,,30.229824,21.1858,28.548172,35.223244,12.735337,0.23302777,0.23302777,1009.9803,0.15944524,1130.0
2021,6,2000,35.49,-102.1492,TEXAS,Normal,,,31.38474,18.864765,33.23309,33.394264,12.857092,0.45655736,0.45655736,1009.40594,0.16251305,972.0
2021,6,430,26.0738,-97.4828,TEXAS,Normal,,,28.049597,17.030441,35.139366,77.424835,24.408352,0.113798216,0.113798216,1014.2603,0.24436384,8.0
2021,6,1040,28.03,-97.05,TEXAS,Normal,,,27.271975,16.491482,30.39438,83.08176,24.290276,2.3953116,2.3953116,1015.7875,0.1351471,5.0
2021,6,430,25.8986,-97.5168,TEXAS,Normal,,,27.979095,17.030441,35.139366,78.09291,24.43946,0.113798216,0.113798216,1014.2603,0.23690885,11.0
2021,6,445,25.9559,-97.5074,TEXAS,Normal,,,28.026672,17.030441,35.139366,77.68547,24.42076,0.113798216,0.113798216,1014.2603,0.2361955,9.0
2021,6,630,25.9515,-97.5111,TEXAS,Normal,,,28.013672,17.030441,35.139366,77.68547,24.408161,0.113798216,0.113798216,1014.2603,0.2361955,11.0
2021,6,630,25.8968,-97.4814,TEXAS,Normal,,,27.979095,17.030441,35.139366,78.09291,24.43946,0.113798216,0.113798216,1014.2603,0.23690885,11.0
2021,8,1512,30.5288,-103.8206,TEXAS,Normal,,,26.139767,6.066104,11.371645,48.181087,14.110418,4.6520185,4.6520185,1015.73413,0.17092912,1465.0
2021,7,1426,29.8001,-95.5122,TEXAS,Normal,,,32.19495,12.839826,0.55721664,55.331093,22.479975,0.0,4.6520185,1012.9473,0.30907223,27.0
2021,6,730,26.0217,-97.5161,TEXAS,Normal,,,28.046173,17.030441,35.139366,77.68547,24.439648,0.113798216,0.113798216,1014.2603,0.2361955,6.0
2021,6,745,25.94,-97.5,TEXAS,Normal,,,27.979095,17.030441,35.139366,78.09291,24.43946,0.113798216,0.113798216,1014.2603,0.23690885,11.0
2021,6,500,26.0875,-97.4596,TEXAS,Normal,,,28.036596,17.030441,35.139366,77.424835,24.395761,0.113798216,0.113798216,1014.2603,0.24436384,10.0
2021,6,737,29.65,-98.64,TEXAS,Normal,,,28.679106,8.71821,27.324245,57.97104,19.428572,0.0,0.0,1015.0639,0.2737437,394.0
2021,6,800,29.488,-98.641,TEXAS,Normal,,,29.231094,10.274279,22.295113,60.138023,20.64741,0.0,0.0,1014.95306,0.2905506,255.0
2021,6,1245,29.3394,-98.5815,TEXAS,Normal,,,29.615057,11.388525,17.034676,59.174355,20.745802,0.0,0.0,1014.63525,0.28191036,187.0
2021,6,845,26.19,-97.61,TEXAS,Normal,,,27.842783,17.575518,43.70302,78.16456,24.34997,0.11239058,0.11239058,1014.32336,0.24524064,11.0
2021,6,800,26.1201,-97.1695,TEXAS,Normal,,,27.554306,20.607792,30.84011,82.0184,24.631536,0.10992458,0.10992458,1014.45,0.13872269,3.0
2021,6,600,25.9935,-97.5019,TEXAS,Normal,,,28.046173,17.030441,35.139366,77.68547,24.439648,0.113798216,0.113798216,1014.2603,0.2361955,6.0
2021,6,1110,26.161,-97.8975,TEXAS,Normal,,,26.775373,13.32682,19.80009,82.07004,24.446714,10.548135,10.548135,1014.9316,0.25657058,19.0
2021,6,1204,26.17,-98.0,TEXAS,Normal,,,26.712368,14.107385,17.262165,81.508804,24.387747,9.610755,9.610755,1015.05817,0.22966361,24.0
2021,6,1227,26.21,-97.72,TEXAS,Normal,,,26.652151,12.916323,19.814001,83.180954,24.549664,10.864457,10.864457,1015.0868,0.25439167,13.0
2021,6,1000,26.2498,-98.5275,TEXAS,Normal,,,27.078415,15.490252,13.292202,77.82047,24.017353,5.2981744,5.2981744,1014.7656,0.23768954,48.0
2021,8,1715,35.167,-101.926,TEXAS,Normal,,,23.074982,16.390207,46.77787,68.35125,18.13412,0.4513835,0.4513835,1016.7639,0.17535275,1135.0
2021,8,1536,35.1651,-101.951,TEXAS,Normal,,,29.446486,19.250994,0.35758018,39.04455,13.7741995,0.0,0.0,1010.43915,0.15432611,1135.0
2021,8,1434,35.285,-101.87,TEXAS,Normal,,,29.862875,19.50478,0.7206917,38.938,14.11627,0.0,0.0,1010.57776,0.154347,1053.0
2021,8,1509,35.199,-101.91,TEXAS,Normal,,,29.4809,19.250994,0.35758018,39.268677,13.889313,0.0,0.0,1010.43915,0.1523894,1118.0
2021,8,1430,35.4922,-101.0854,TEXAS,Normal,,,29.239511,21.467756,56.39306,48.94124,17.093754,0.0,0.0,1011.3231,0.16128385,1007.0
2021,8,1933,31.7772,-106.4678,TEXAS,Normal,,,27.133566,12.097457,58.107704,63.28083,20.093653,4.558706,4.558706,1010.2067,0.05743534,1131.0
2021,8,1851,31.7962,-106.457,TEXAS,Normal,,,26.808012,11.514554,58.57843,63.50772,19.84212,5.8230686,5.8230686,1010.2148,0.059193373,1187.0
2021,11,1315,25.9262,-97.4718,TEXAS,Normal,,,17.067509,10.130378,0.0,61.199425,9.804726,0.0,0.0,1023.2664,0.2157906,9.0
2021,5,1324,32.95,-96.77,TEXAS,Normal,,,24.007341,17.536743,59.536324,79.109116,20.3969,0.12348669,0.12348669,1017.57367,0.36971813,196.0
2021,5,1354,32.9688,-96.7091,TEXAS,Normal,,,23.974749,17.536743,59.536324,79.314316,20.399693,0.12348669,0.12348669,1017.57367,0.37092745,192.0
2021,5,1354,32.9817,-96.7186,TEXAS,Normal,,,23.981249,17.536743,59.536324,79.314316,20.406012,0.12348669,0.12348669,1017.57367,0.37092745,191.0
2021,5,1450,32.88,-96.75,TEXAS,Normal,,,24.2634,17.536743,59.536324,79.142944,20.634333,0.12348669,0.12348669,1017.57367,0.37062144,152.0
2021,5,1403,33.0006,-96.7069,TEXAS,Normal,,,24.04625,17.536743,59.536324,79.314316,20.469185,0.12348669,0.12348669,1017.57367,0.37092745,181.0
2021,8,1012,31.4286,-100.4523,TEXAS,Normal,,,27.588913,19.36912,0.7601738,63.515076,20.6526,0.0,0.0,1015.368,0.18225797,565.0
2021,8,705,31.4365,-100.4928,TEXAS,Normal,,,27.523912,19.36912,0.7601738,63.515076,20.59116,0.0,0.0,1015.368,0.18225797,575.0
2021,8,725,31.444,-100.7668,TEXAS,Normal,,,27.1256,20.75679,3.7262402,64.35156,20.446928,0.0,0.0,1015.4146,0.27198058,636.0
2021,8,736,31.4755,-100.5456,TEXAS,Normal,,,27.79548,19.57728,0.0,61.593887,20.275045,0.0,0.0,1015.2384,0.1792748,592.0
2021,8,755,31.2542,-100.8164,TEXAS,Normal,,,26.935333,21.345713,4.080965,64.60342,20.32976,0.0,0.0,1015.4509,0.27207905,670.0
2021,5,1214,27.88,-97.31,TEXAS,Normal,,,24.781916,13.381329,10.555832,74.01258,19.818354,0.0,0.0,1015.5933,0.29071063,11.0
2021,5,1215,27.76,-97.41,TEXAS,Normal,,,24.93362,12.076437,11.544498,72.54221,19.75268,0.0,0.0,1015.3368,0.31828547,12.0
2021,5,1900,32.89,-100.13,TEXAS,Normal,,,28.453428,21.77388,41.339447,49.69613,17.280321,0.7984527,0.7984527,1007.4126,0.23578069,527.0
2021,8,900,33.2965,-97.7624,TEXAS,Normal,,,31.124264,11.551222,51.53826,50.076344,19.349115,0.0,0.0,1015.94116,0.15887916,289.0
2021,8,1840,31.917,-106.6045,TEXAS,Normal,,,25.554436,9.074402,33.12033,74.58295,21.190199,7.9549747,7.9549747,1011.49677,0.10446451,1148.0
2021,8,1609,31.8079,-106.2788,TEXAS,Normal,,,24.89578,9.074402,33.12033,74.43033,20.531439,7.9549747,7.9549747,1011.49677,0.10446451,1220.0
2021,8,1555,29.75,-95.53,TEXAS,Normal,,,26.758535,8.51648,20.841625,87.240715,24.744787,16.064129,7.9549747,1016.28015,0.48371416,27.0
2021,8,510,32.3047,-95.1735,TEXAS,Normal,,,29.134525,7.639996,47.930042,65.615295,22.402975,0.0,0.412083,1017.3471,0.34821922,133.0
2021,8,1015,31.9249,-106.6102,TEXAS,Normal,,,26.103987,7.3950276,28.132954,70.5843,20.683252,0.412083,0.412083,1012.68695,0.07749367,1148.0
2021,8,510,32.3949,-95.3584,TEXAS,Normal,,,29.220484,7.3042326,47.609108,65.147156,22.377157,0.0,0.412083,1017.31915,0.33757064,130.0
2021,8,522,32.3111,-95.2746,TEXAS,Normal,,,28.937151,7.639996,47.930042,65.76669,22.252056,0.0,0.0,1017.3471,0.34685892,169.0
2021,5,645,27.8865,-97.336,TEXAS,Normal,,,24.781916,13.381329,10.555832,74.01258,19.818354,0.0,0.0,1015.5933,0.29071063,11.0
2021,5,706,27.95,-97.59,TEXAS,Normal,,,25.515781,10.972706,14.773113,69.65209,19.552889,0.0,0.0,1015.4462,0.2645833,26.0
2021,5,1243,28.03,-97.09,TEXAS,Normal,,,24.534052,13.047622,10.687405,73.91334,19.584192,0.0,0.0,1015.58295,0.096174434,5.0
2021,5,1400,27.33,-97.71,TEXAS,Normal,,,25.701048,11.870936,12.888786,72.02779,20.13583,0.0,0.0,1014.99445,0.15009788,3.0
2021,5,1418,28.69,-96.83,TEXAS,Normal,,,24.857521,11.677725,23.143719,69.98162,18.989134,0.116978526,0.116978526,1015.8224,0.28507903,16.0
2021,5,2124,28.8354,-96.9601,TEXAS,Normal,,,25.921764,9.931553,4.925335,73.94774,21.541458,0.0,0.0,1015.5095,0.28209627,34.0
2021,5,40,28.61,-96.62,TEXAS,Normal,,,24.319277,13.928643,7.895252,73.02304,19.293175,0.0,0.0,1016.0282,0.3140223,6.0
2021,5,743,27.524,-97.8573,TEXAS,Normal,,,25.760384,11.7137785,13.32946,69.91895,19.763262,0.0,0.0,1015.108,0.1558679,18.0
2021,5,1215,27.7773,-97.4272,TEXAS,Normal,,,24.93362,12.076437,11.544498,72.54221,19.75268,0.0,0.0,1015.3368,0.31828547,12.0
2021,8,1720,31.85,-102.37,TEXAS,Normal,,,28.266823,18.122028,0.0,50.500767,17.070318,0.0,0.0,1016.1601,0.1545756,890.0
2021,5,458,32.8745,-100.132,TEXAS,Normal,,,25.310339,16.40764,0.0,60.95459,16.868774,0.0,0.0,1013.68365,0.21463041,522.0
2021,5,1830,31.1173,-101.2618,TEXAS,Normal,,,22.727911,16.091562,40.287533,69.59041,16.762922,0.0,0.0,1015.5292,0.255151,810.0
2021,5,758,28.0241,-97.6001,TEXAS,Normal,,,25.54828,10.972706,14.773113,69.65209,19.583971,0.0,0.0,1015.4462,0.2645833,21.0
2021,5,804,27.97,-97.13,TEXAS,Normal,,,24.514553,13.047622,10.687405,73.91334,19.565405,0.0,0.0,1015.58295,0.096174434,8.0
2021,5,833,27.6339,-97.8138,TEXAS,Normal,,,25.707933,11.357493,12.770046,69.86708,19.771763,0.0,0.0,1015.18207,0.22576317,21.0
2021,5,948,27.52,-97.85,TEXAS,Normal,,,25.61412,11.7137785,13.32946,71.107796,19.866838,0.0,0.0,1015.108,0.21810073,17.0
2021,5,210,28.63,-96.88,TEXAS,Normal,,,24.553375,10.986081,13.582005,70.401115,19.009516,0.0,0.0,1015.80035,0.28114644,16.0
2021,5,631,27.8592,-97.6343,TEXAS,Normal,,,25.243357,11.357493,12.770046,71.77189,19.660233,0.0,0.0,1015.18207,0.28043866,25.0
2021,5,830,27.566,-97.8028,TEXAS,Normal,,,25.553232,11.7137785,13.32946,70.99616,19.77912,0.0,0.0,1015.108,0.23255095,17.0
2021,5,1140,27.79,-97.4,TEXAS,Normal,,,24.93362,12.076437,11.544498,72.54221,19.75268,0.0,0.0,1015.3368,0.31828547,12.0
2021,8,1258,30.2748,-97.7518,TEXAS,Normal,,,27.113234,15.742285,21.198568,81.48249,23.976799,1.0239642,0.0,1014.87427,0.38152245,144.0
2021,8,1411,30.2155,-97.6887,TEXAS,Normal,,,26.851398,15.742285,21.198568,81.96001,23.798567,1.0239642,0.0,1014.87427,0.40282515,161.0
2021,8,1411,30.342,-97.8514,TEXAS,Normal,,,26.853245,15.742285,21.198568,82.05049,23.834587,1.0239642,0.0,1014.87427,0.41457808,177.0
2021,8,1411,30.2799,-97.8105,TEXAS,Normal,,,26.554234,15.742285,21.198568,81.48249,23.43189,1.0239642,0.0,1014.87427,0.38152245,230.0
2021,8,1621,29.39,-100.92,TEXAS,Normal,,,28.364935,21.22168,8.5504875,67.01729,22.18263,0.14705954,0.0,1014.56616,0.29750463,307.0
2021,8,1400,30.2847,-97.7373,TEXAS,Normal,,,26.779903,15.742285,21.198568,81.6426,23.652418,1.0239642,0.0,1014.87427,0.39453518,177.0
2021,5,644,27.56,-99.45,TEXAS,Normal,,,28.28406,15.491307,23.496342,55.929585,18.63756,0.0,0.0,1013.8354,0.26739696,151.0
2021,9,745,30.7982,-95.1624,TEXAS,Normal,,,29.278126,6.963777,8.501404,68.03129,23.171616,0.0,0.0,1017.2745,0.31005618,48.0
2021,9,2030,25.9483,-97.4443,TEXAS,Normal,,,27.821028,12.922458,31.327827,82.92912,24.839855,1.82809,1.82809,1015.04236,0.23004241,4.0
2021,9,2130,25.9198,-97.4233,TEXAS,Normal,,,27.795027,12.922458,31.327827,82.92912,24.814459,1.82809,1.82809,1015.04236,0.23004241,8.0
2021,9,100,29.98,-98.11,TEXAS,Normal,,,28.282797,11.578697,0.0,60.85106,19.923712,0.0,0.0,1012.266,0.26740247,273.0
2021,9,130,29.53,-98.22,TEXAS,Normal,,,28.16908,11.085455,0.0,63.165695,20.564938,0.0,0.0,1012.15405,0.18623869,198.0
2021,9,1700,25.9103,-97.506,TEXAS,Normal,,,27.790054,12.922458,31.327827,82.035645,24.737732,1.82809,1.82809,1015.04236,0.2220998,12.0
2021,9,1615,25.9419,-97.4546,TEXAS,Normal,,,27.816055,12.922458,31.327827,82.035645,24.763096,1.82809,1.82809,1015.04236,0.2220998,8.0
2021,9,348,30.23,-97.87,TEXAS,Normal,,,29.025724,9.940216,2.5241623,61.888123,20.918795,0.0,0.0,1016.8831,0.2548087,281.0
2021,10,1130,30.0857,-94.096,TEXAS,Normal,,,26.170752,16.03617,77.55635,92.70281,26.687895,14.630542,14.630542,1008.5477,0.31568986,9.0
2021,9,700,27.7908,-97.3988,TEXAS,Normal,,,29.061422,8.216017,33.705147,73.86818,24.893625,0.978812,0.978812,1011.50836,0.3138068,10.0
2021,9,715,27.76,-97.41,TEXAS,Normal,,,28.919542,8.216017,33.705147,74.496574,24.963118,0.978812,0.978812,1011.50836,0.35209215,12.0
2021,9,200,29.8309,-97.9349,TEXAS,Normal,,,28.633888,12.226453,0.0,62.496124,20.76473,0.0,0.0,1012.16907,0.28499007,180.0
2021,9,130,29.5532,-98.2753,TEXAS,Normal,,,28.000574,10.345345,0.0,61.438835,19.732496,0.0,0.0,1012.1485,0.26925075,222.0
2021,10,1525,29.413,-98.5772,TEXAS,Normal,,,24.873592,20.261309,6.646118,27.2098,4.4619536,0.0,0.0,1022.08594,0.27997574,218.0
2021,10,710,29.88,-97.67,TEXAS,Normal,,,27.539583,11.993836,10.885906,61.058014,19.026085,0.0,0.0,1016.26196,0.28421506,159.0
2021,10,724,29.25,-97.83,TEXAS,Normal,,,27.62418,12.275317,11.768402,61.43995,19.52441,0.0,0.0,1015.81036,0.28801623,132.0
2021,10,730,29.8797,-97.9087,TEXAS,Normal,,,27.477493,11.551145,11.351692,61.41922,19.077545,0.0,0.0,1016.3786,0.28494468,180.0
2021,10,900,29.09,-97.29,TEXAS,Normal,,,27.884897,11.89616,16.236645,63.45117,20.436161,0.0,0.0,1015.8399,0.18130556,57.0
2021,9,1830,28.45,-96.41,TEXAS,Normal,,,28.629194,8.844236,34.432537,80.81965,25.821896,1.155777,1.155777,1011.6938,0.261468,3.0
2021,9,1715,25.957,-97.4162,TEXAS,Normal,,,27.795792,12.922458,31.327827,82.82767,24.801338,1.82809,1.82809,1015.04236,0.23265962,5.0
2021,9,1430,26.5469,-97.7805,TEXAS,Normal,,,27.925894,12.349588,7.540615,80.90596,24.791595,1.1331798,1.1331798,1015.2033,0.21164985,11.0
2021,10,900,29.4843,-97.6511,TEXAS,Normal,,,27.71616,12.043046,9.859066,62.604557,19.684017,0.0,0.0,1015.9873,0.2751237,107.0
2021,10,915,29.0917,-97.7552,TEXAS,Normal,,,27.8129,12.478767,11.854382,61.789566,19.82409,0.0,0.0,1015.7335,0.2865577,116.0
2021,10,2144,29.55,-98.67,TEXAS,Normal,,,26.378828,10.7637825,0.0,50.14446,15.100272,0.0,0.0,1012.8317,0.3031193,303.0
2021,9,1430,26.19,-98.15,TEXAS,Normal,,,28.589443,12.428219,27.405119,75.515434,24.5075,1.932626,1.932626,1014.9772,0.18624285,34.0
2021,9,1445,26.1349,-97.9606,TEXAS,Normal,,,28.574982,12.246615,28.486155,76.44323,24.665392,2.0272198,2.0272198,1015.03625,0.19173989,21.0
2021,9,1015,30.1252,-94.1201,TEXAS,Normal,,,29.168556,6.733227,2.0806084,72.72228,23.7515,0.0,0.0,1009.274,0.34282905,10.0
2021,10,314,29.692,-98.1058,TEXAS,Normal,,,27.348082,11.488515,10.083649,61.633892,18.836716,0.123502016,0.123502016,1016.286,0.27339146,182.0
2021,9,1500,26.19,-97.6815,TEXAS,Normal,,,28.2733,12.326374,31.165813,79.19639,24.945383,2.4946365,2.4946365,1015.0649,0.21408324,13.0
2021,9,1545,26.1952,-97.6821,TEXAS,Normal,,,28.40202,13.026777,13.016533,79.51482,24.928238,1.6957079,1.6957079,1015.09186,0.20515501,13.0
2021,10,2246,30.0992,-97.9242,TEXAS,Normal,,,27.041256,13.107008,0.0,45.88608,14.299908,0.0,0.0,1012.7009,0.2864641,265.0
2021,10,2258,29.8533,-98.4087,TEXAS,Normal,,,26.921535,12.637103,0.0,46.627644,14.471154,0.0,0.0,1012.7252,0.29111016,308.0
2021,10,230,29.7358,-98.51,TEXAS,Normal,,,26.44132,11.917647,13.626343,59.806194,17.386393,0.0,0.0,1016.65875,0.264954,344.0
2021,10,231,29.9,-97.77,TEXAS,Normal,,,27.432894,11.993836,10.885906,61.22374,18.969063,0.0,0.0,1016.26196,0.28165817,178.0
2021,9,1600,26.1988,-97.7024,TEXAS,Normal,,,28.408518,13.026777,13.016533,79.51482,24.93455,1.6957079,1.6957079,1015.09186,0.20515501,12.0
2021,9,1615,26.1689,-97.671,TEXAS,Normal,,,28.2733,12.326374,31.165813,79.19639,24.945383,2.4946365,2.4946365,1015.0649,0.21408324,13.0
2021,10,630,29.9358,-96.8999,TEXAS,Normal,,,27.652386,11.312451,16.37165,63.88477,19.840317,0.0,0.0,1016.2367,0.28956252,80.0
2021,10,601,29.52,-97.4,TEXAS,Normal,,,27.628115,11.773347,13.433708,63.250015,19.832674,0.0,0.0,1015.97046,0.28611636,101.0
2021,9,1630,26.0729,-97.4826,TEXAS,Normal,,,27.825073,12.922458,31.327827,81.527405,24.701242,1.82809,1.82809,1015.04236,0.22670867,7.0
2021,9,1630,25.916,-97.4475,TEXAS,Normal,,,27.788527,12.922458,31.327827,82.92912,24.80811,1.82809,1.82809,1015.04236,0.23004241,9.0
2021,10,1945,29.183,-102.9593,TEXAS,Normal,,,26.032793,5.5835147,36.837173,27.555824,6.0527487,0.0,0.0,1014.89185,0.013091058,562.0
2021,9,505,27.7945,-97.4615,TEXAS,Normal,,,28.022985,12.859678,13.448082,80.65017,24.690485,1.2745556,1.2745556,1015.8551,0.32138008,14.0
2021,9,542,27.76,-97.42,TEXAS,Normal,,,27.970978,12.859678,13.448082,80.81017,24.728994,1.2745556,1.2745556,1015.8551,0.34623486,12.0
2021,9,1630,25.9483,-97.4443,TEXAS,Normal,,,27.821028,12.922458,31.327827,82.92912,24.839855,1.82809,1.82809,1015.04236,0.23004241,4.0
2021,10,615,29.5453,-97.438,TEXAS,Normal,,,27.634613,11.773347,13.433708,63.250015,19.838816,0.0,0.0,1015.97046,0.28611636,100.0
2021,9,542,27.85,-97.57,TEXAS,Normal,,,28.602402,12.655897,13.436779,78.74106,25.052456,0.86672646,0.86672646,1015.8776,0.3133015,22.0
2021,9,601,27.7881,-97.4918,TEXAS,Normal,,,28.042486,12.859678,13.448082,80.65017,24.709465,1.2745556,1.2745556,1015.8551,0.32138008,11.0
2021,9,605,27.8,-97.45,TEXAS,Normal,,,27.951477,12.859678,13.448082,80.81017,24.710003,1.2745556,1.2745556,1015.8551,0.34623486,15.0
2021,9,930,27.9824,-97.5269,TEXAS,Normal,,,28.586273,11.636923,11.434673,78.21001,25.012524,1.3194193,1.3194193,1015.9485,0.30217475,17.0
2021,9,930,27.83,-97.07,TEXAS,Normal,,,27.86013,13.998319,6.9506626,82.87776,24.811857,1.4700699,1.4700699,1015.9925,0.30235958,2.0
2021,10,643,29.5928,-97.919,TEXAS,Normal,,,27.470623,11.892409,9.556847,61.177456,18.834375,0.11967715,0.11967715,1016.10175,0.2158401,168.0
2021,10,845,29.5688,-97.1411,TEXAS,Normal,,,27.528547,11.099087,21.246655,63.377438,19.937159,0.0,0.0,1016.03876,0.2878856,108.0
2021,10,910,27.97,-97.53,TEXAS,Normal,,,28.575869,10.707125,21.447815,64.32965,22.001928,0.0,0.0,1015.0278,0.28849703,20.0
2021,10,940,28.0348,-97.2573,TEXAS,Normal,,,28.737106,13.4165945,20.384037,65.72536,22.375704,0.0,0.0,1015.08344,0.2826289,5.0
2021,10,1020,27.69,-97.35,TEXAS,Normal,,,28.687374,14.542949,19.212734,65.08868,21.847815,0.0,0.0,1015.0017,0.30237234,7.0
2021,10,1020,27.71,-97.37,TEXAS,Normal,,,28.687374,14.542949,19.212734,65.08868,21.847815,0.0,0.0,1015.0017,0.30237234,7.0
2021,10,1026,27.7383,-97.3663,TEXAS,Normal,,,28.674374,14.542949,19.212734,65.08868,21.835493,0.0,0.0,1015.0017,0.30237234,9.0
2021,9,800,30.11,-96.03,TEXAS,Normal,,,28.70964,8.140357,2.9076157,70.28538,23.063143,0.0,0.0,1017.04834,0.21717364,68.0
2021,9,900,29.58,-95.77,TEXAS,Normal,,,28.526628,9.690372,0.0,73.45193,24.169077,0.14074485,0.14074485,1016.88495,0.30847254,32.0
2021,9,945,29.8742,-95.7759,TEXAS,Normal,,,28.611261,9.221482,0.39794922,72.07071,23.685131,0.0,0.0,1016.9495,0.2886218,45.0
2021,9,1030,29.9172,-95.0712,TEXAS,Normal,,,28.787636,8.070485,3.3293152,72.79548,24.28423,0.0,0.0,1017.0747,0.32014722,19.0
2021,10,1034,27.7689,-97.3889,TEXAS,Normal,,,28.3294,12.823655,19.706871,65.03665,21.656199,0.0,0.0,1014.84436,0.3306157,13.0
2021,9,1630,25.9482,-97.4443,TEXAS,Normal,,,27.821028,12.922458,31.327827,82.92912,24.839855,1.82809,1.82809,1015.04236,0.23004241,4.0
2021,10,530,29.4458,-98.2402,TEXAS,Normal,,,27.636097,11.380103,9.973515,60.88766,18.919077,0.122572675,0.122572675,1016.1709,0.17373805,172.0
2021,9,1800,25.9198,-97.4233,TEXAS,Normal,,,27.795027,12.922458,31.327827,82.92912,24.814459,1.82809,1.82809,1015.04236,0.23004241,8.0
2021,10,2231,30.0201,-98.328,TEXAS,Normal,,,26.328394,12.846793,0.0,48.66539,14.594099,0.0,0.0,1012.94867,0.2928659,355.0
2021,10,300,29.54,-98.59,TEXAS,Normal,,,26.952282,11.228727,9.5902405,60.79721,18.148462,0.12129374,0.12129374,1016.1973,0.28670287,287.0
2021,10,437,29.57,-98.13,TEXAS,Normal,,,27.315334,11.380103,9.973515,61.349407,18.731503,0.122572675,0.122572675,1016.1709,0.28350165,192.0
2021,10,630,29.6961,-97.0988,TEXAS,Normal,,,27.38605,11.105357,21.025723,63.028553,19.706888,0.0,0.0,1016.1369,0.2864216,129.0
2021,8,1945,31.9747,-106.6065,TEXAS,Normal,,,25.159107,7.751905,79.36016,70.757065,20.898727,10.541101,10.541101,1012.5082,0.10601863,1152.0
2021,8,2100,31.1812,-105.3676,TEXAS,Normal,,,23.544828,6.546129,82.38235,71.48486,18.653002,8.358401,8.358401,1013.44275,0.10119345,1382.0
